N,rep_num,ratio,NewCol
80000,73,0.5,39952
80000,74,0.5,39795
80000,75,0.5,39897
80000,76,0.5,39804
80000,77,0.5,40135
80000,78,0.5,40069
80000,79,0.5,40074
80000,80,0.5,39654
80000,81,0.5,40112
80000,82,0.5,39786
80000,83,0.5,39954
80000,84,0.5,39961
80000,85,0.5,39912
80000,86,0.5,39892
80000,87,0.5,39824
80000,88,0.5,40004
80000,89,0.5,40100
80000,90,0.5,39990
80000,91,0.5,39840
80000,92,0.5,39817
80000,93,0.5,39851
80000,94,0.5,39753
80000,95,0.5,40194
80000,96,0.5,39889
80000,97,0.5,40223
80000,98,0.5,39956
80000,99,0.5,40125
80000,100,0.5,40132
90000,1,0.5,44947
90000,2,0.5,44891
90000,3,0.5,45065
90000,4,0.5,44859
90000,5,0.5,44816
90000,6,0.5,45233
90000,7,0.5,45329
90000,8,0.5,45236
90000,9,0.5,44936
90000,10,0.5,44980
90000,11,0.5,44838
90000,12,0.5,45113
90000,13,0.5,45128
90000,14,0.5,44860
90000,15,0.5,45178
90000,16,0.5,44697
90000,17,0.5,44802
90000,18,0.5,45138
90000,19,0.5,45114
90000,20,0.5,44927
90000,21,0.5,44582
90000,22,0.5,44698
90000,23,0.5,45094
90000,24,0.5,45034
90000,25,0.5,45046
90000,26,0.5,45104
90000,27,0.5,45136
90000,28,0.5,45100
90000,29,0.5,44673
90000,30,0.5,44997
90000,31,0.5,45047
90000,32,0.5,45025
90000,33,0.5,45188
90000,34,0.5,44721
90000,35,0.5,44712
90000,36,0.5,44864
90000,37,0.5,44914
90000,38,0.5,45116
90000,39,0.5,45218
90000,40,0.5,45286
90000,41,0.5,44850
90000,42,0.5,45149
90000,43,0.5,45081
90000,44,0.5,45052
90000,45,0.5,45193
90000,46,0.5,45035
90000,47,0.5,45012
90000,48,0.5,45188
90000,49,0.5,44773
90000,50,0.5,44863
90000,51,0.5,45077
90000,52,0.5,45106
90000,53,0.5,45004
90000,54,0.5,45052
90000,55,0.5,45088
90000,56,0.5,44909
90000,57,0.5,45057
90000,58,0.5,44883
90000,59,0.5,45234
90000,60,0.5,44816
90000,61,0.5,45233
90000,62,0.5,45058
90000,63,0.5,44933
90000,64,0.5,45115
90000,65,0.5,44757
90000,66,0.5,44969
90000,67,0.5,44653
90000,68,0.5,45168
90000,69,0.5,45168
90000,70,0.5,44802
90000,71,0.5,45048
90000,72,0.5,44911
90000,73,0.5,44915
90000,74,0.5,45164
90000,75,0.5,44935
90000,76,0.5,44962
90000,77,0.5,44816
90000,78,0.5,45023
90000,79,0.5,45208
90000,80,0.5,44932
90000,81,0.5,44959
90000,82,0.5,44864
90000,83,0.5,44793
90000,84,0.5,45101
90000,85,0.5,44727
90000,86,0.5,45346
90000,87,0.5,45243
90000,88,0.5,44821
90000,89,0.5,44903
90000,90,0.5,45157
90000,91,0.5,45018
90000,92,0.5,44772
90000,93,0.5,45042
90000,94,0.5,45121
90000,95,0.5,45098
90000,96,0.5,45019
90000,97,0.5,45059
90000,98,0.5,45055
90000,99,0.5,44946
90000,100,0.5,44770
1.00E+05,1,0.5,49720
1.00E+05,2,0.5,50039
1.00E+05,3,0.5,49847
1.00E+05,4,0.5,50123
1.00E+05,5,0.5,50004
1.00E+05,6,0.5,50156
1.00E+05,7,0.5,50008
1.00E+05,8,0.5,49914
1.00E+05,9,0.5,49930
1.00E+05,10,0.5,50045
1.00E+05,11,0.5,50146
1.00E+05,12,0.5,49885
1.00E+05,13,0.5,50132
1.00E+05,14,0.5,49972
1.00E+05,15,0.5,49877
1.00E+05,16,0.5,50331
1.00E+05,17,0.5,49929
1.00E+05,18,0.5,50220
1.00E+05,19,0.5,49911
1.00E+05,20,0.5,49703
1.00E+05,21,0.5,50026
1.00E+05,22,0.5,49998
1.00E+05,23,0.5,50070
1.00E+05,24,0.5,49659
1.00E+05,25,0.5,50276
1.00E+05,26,0.5,50061
1.00E+05,27,0.5,50118
1.00E+05,28,0.5,50047
1.00E+05,29,0.5,50223
1.00E+05,30,0.5,50046
1.00E+05,31,0.5,50214
1.00E+05,32,0.5,50103
1.00E+05,33,0.5,49783
1.00E+05,34,0.5,50241
1.00E+05,35,0.5,49928
1.00E+05,36,0.5,49987
1.00E+05,37,0.5,49914
1.00E+05,38,0.5,50095
1.00E+05,39,0.5,50105
1.00E+05,40,0.5,50237
1.00E+05,41,0.5,50048
1.00E+05,42,0.5,49870
1.00E+05,43,0.5,49862
1.00E+05,44,0.5,50016
1.00E+05,45,0.5,49747
1.00E+05,46,0.5,50032
1.00E+05,47,0.5,49901
1.00E+05,48,0.5,49820
1.00E+05,49,0.5,49927
1.00E+05,50,0.5,49875
1.00E+05,51,0.5,50057
1.00E+05,52,0.5,49679
1.00E+05,53,0.5,50197
1.00E+05,54,0.5,49936
1.00E+05,55,0.5,50096
1.00E+05,56,0.5,49841
1.00E+05,57,0.5,50081
1.00E+05,58,0.5,50319
1.00E+05,59,0.5,49772
1.00E+05,60,0.5,50156
1.00E+05,61,0.5,49886
1.00E+05,62,0.5,50154
1.00E+05,63,0.5,50146
1.00E+05,64,0.5,49949
1.00E+05,65,0.5,49981
1.00E+05,66,0.5,50062
1.00E+05,67,0.5,49877
1.00E+05,68,0.5,49713
1.00E+05,69,0.5,50027
1.00E+05,70,0.5,50058
1.00E+05,71,0.5,49734
1.00E+05,72,0.5,49649
1.00E+05,73,0.5,50000
1.00E+05,74,0.5,49974
1.00E+05,75,0.5,50038
1.00E+05,76,0.5,50271
1.00E+05,77,0.5,49946
1.00E+05,78,0.5,49911
1.00E+05,79,0.5,50072
1.00E+05,80,0.5,49943
1.00E+05,81,0.5,49822
1.00E+05,82,0.5,50047
1.00E+05,83,0.5,50143
1.00E+05,84,0.5,49766
1.00E+05,85,0.5,49642
1.00E+05,86,0.5,49878
1.00E+05,87,0.5,49873
1.00E+05,88,0.5,50198
1.00E+05,89,0.5,50293
1.00E+05,90,0.5,49866
1.00E+05,91,0.5,49863
1.00E+05,92,0.5,49917
1.00E+05,93,0.5,50027
1.00E+05,94,0.5,49549
1.00E+05,95,0.5,50378
1.00E+05,96,0.5,50061
1.00E+05,97,0.5,49840
1.00E+05,98,0.5,50065
1.00E+05,99,0.5,50152
1.00E+05,100,0.5,50016
2.00E+05,1,0.5,100291
2.00E+05,2,0.5,100055
2.00E+05,3,0.5,100060
2.00E+05,4,0.5,100386
2.00E+05,5,0.5,100063
2.00E+05,6,0.5,99611
2.00E+05,7,0.5,100236
2.00E+05,8,0.5,99819
2.00E+05,9,0.5,99517
2.00E+05,10,0.5,99766
2.00E+05,11,0.5,100022
2.00E+05,12,0.5,100128
2.00E+05,13,0.5,99809
2.00E+05,14,0.5,99910
2.00E+05,15,0.5,100001
2.00E+05,16,0.5,99888
2.00E+05,17,0.5,100358
2.00E+05,18,0.5,99808
2.00E+05,19,0.5,100308
2.00E+05,20,0.5,100078
2.00E+05,21,0.5,99816
2.00E+05,22,0.5,100236
2.00E+05,23,0.5,100228
2.00E+05,24,0.5,99971
2.00E+05,25,0.5,100584
2.00E+05,26,0.5,99985
2.00E+05,27,0.5,100358
2.00E+05,28,0.5,99895
2.00E+05,29,0.5,100313
2.00E+05,30,0.5,100119
2.00E+05,31,0.5,100010
2.00E+05,32,0.5,99601
2.00E+05,33,0.5,99859
2.00E+05,34,0.5,99767
2.00E+05,35,0.5,99959
2.00E+05,36,0.5,99789
2.00E+05,37,0.5,100146
2.00E+05,38,0.5,100326
2.00E+05,39,0.5,99969
2.00E+05,40,0.5,99971
2.00E+05,41,0.5,100273
2.00E+05,42,0.5,100152
2.00E+05,43,0.5,99837
2.00E+05,44,0.5,100186
2.00E+05,45,0.5,99837
2.00E+05,46,0.5,100167
2.00E+05,47,0.5,99844
2.00E+05,48,0.5,99773
2.00E+05,49,0.5,100402
2.00E+05,50,0.5,99971
2.00E+05,51,0.5,100429
2.00E+05,52,0.5,99695
2.00E+05,53,0.5,99563
2.00E+05,54,0.5,100091
2.00E+05,55,0.5,100067
2.00E+05,56,0.5,99718
2.00E+05,57,0.5,100071
2.00E+05,58,0.5,100498
2.00E+05,59,0.5,100130
2.00E+05,60,0.5,99461
2.00E+05,61,0.5,100101
2.00E+05,62,0.5,99724
2.00E+05,63,0.5,100145
2.00E+05,64,0.5,100038
2.00E+05,65,0.5,99610
2.00E+05,66,0.5,100361
2.00E+05,67,0.5,100249
2.00E+05,68,0.5,100189
2.00E+05,69,0.5,99541
2.00E+05,70,0.5,100037
2.00E+05,71,0.5,99973
2.00E+05,72,0.5,100219
2.00E+05,73,0.5,99548
2.00E+05,74,0.5,99936
2.00E+05,75,0.5,99694
2.00E+05,76,0.5,99731
2.00E+05,77,0.5,100050
2.00E+05,78,0.5,100362
2.00E+05,79,0.5,99655
2.00E+05,80,0.5,99829
2.00E+05,81,0.5,100087
2.00E+05,82,0.5,99578
2.00E+05,83,0.5,99952
2.00E+05,84,0.5,100105
2.00E+05,85,0.5,99583
2.00E+05,86,0.5,100415
2.00E+05,87,0.5,99737
2.00E+05,88,0.5,100015
2.00E+05,89,0.5,100307
2.00E+05,90,0.5,100102
2.00E+05,91,0.5,100015
2.00E+05,92,0.5,99933
2.00E+05,93,0.5,99959
2.00E+05,94,0.5,99996
2.00E+05,95,0.5,100102
2.00E+05,96,0.5,99681
2.00E+05,97,0.5,99993
2.00E+05,98,0.5,100237
2.00E+05,99,0.5,99775
2.00E+05,100,0.5,99940
3.00E+05,1,0.5,150041
3.00E+05,2,0.5,150329
3.00E+05,3,0.5,149835
3.00E+05,4,0.5,150116
3.00E+05,5,0.5,150330
3.00E+05,6,0.5,149898
3.00E+05,7,0.5,150375
3.00E+05,8,0.5,150396
3.00E+05,9,0.5,149658
3.00E+05,10,0.5,150048
3.00E+05,11,0.5,150291
3.00E+05,12,0.5,149973
3.00E+05,13,0.5,149608
3.00E+05,14,0.5,149957
3.00E+05,15,0.5,150635
3.00E+05,16,0.5,150366
3.00E+05,17,0.5,150032
3.00E+05,18,0.5,150135
3.00E+05,19,0.5,149868
3.00E+05,20,0.5,150355
3.00E+05,21,0.5,149702
3.00E+05,22,0.5,149550
3.00E+05,23,0.5,149932
3.00E+05,24,0.5,150412
3.00E+05,25,0.5,150081
3.00E+05,26,0.5,150203
3.00E+05,27,0.5,149982
3.00E+05,28,0.5,149837
3.00E+05,29,0.5,150384
3.00E+05,30,0.5,150169
3.00E+05,31,0.5,149621
3.00E+05,32,0.5,150217
3.00E+05,33,0.5,150012
3.00E+05,34,0.5,150202
3.00E+05,35,0.5,149986
3.00E+05,36,0.5,149721
3.00E+05,37,0.5,150042
3.00E+05,38,0.5,149786
3.00E+05,39,0.5,149747
3.00E+05,40,0.5,149906
3.00E+05,41,0.5,150273
3.00E+05,42,0.5,150181
3.00E+05,43,0.5,150355
3.00E+05,44,0.5,149751
3.00E+05,45,0.5,150154
3.00E+05,46,0.5,149622
3.00E+05,47,0.5,150179
3.00E+05,48,0.5,149739
3.00E+05,49,0.5,149888
3.00E+05,50,0.5,149780
3.00E+05,51,0.5,150142
3.00E+05,52,0.5,149614
3.00E+05,53,0.5,149812
3.00E+05,54,0.5,150649
3.00E+05,55,0.5,149813
3.00E+05,56,0.5,149828
3.00E+05,57,0.5,149864
3.00E+05,58,0.5,149480
3.00E+05,59,0.5,150359
3.00E+05,60,0.5,149686
3.00E+05,61,0.5,149838
3.00E+05,62,0.5,150423
3.00E+05,63,0.5,149575
3.00E+05,64,0.5,149247
3.00E+05,65,0.5,150176
3.00E+05,66,0.5,149825
3.00E+05,67,0.5,150052
3.00E+05,68,0.5,150151
3.00E+05,69,0.5,150047
3.00E+05,70,0.5,149275
3.00E+05,71,0.5,149923
3.00E+05,72,0.5,149659
3.00E+05,73,0.5,149835
3.00E+05,74,0.5,150229
3.00E+05,75,0.5,150086
3.00E+05,76,0.5,149890
3.00E+05,77,0.5,150233
3.00E+05,78,0.5,150138
3.00E+05,79,0.5,150185
3.00E+05,80,0.5,150053
3.00E+05,81,0.5,149857
3.00E+05,82,0.5,150404
3.00E+05,83,0.5,149825
3.00E+05,84,0.5,150376
3.00E+05,85,0.5,150019
3.00E+05,86,0.5,150237
3.00E+05,87,0.5,150332
3.00E+05,88,0.5,150158
3.00E+05,89,0.5,149833
3.00E+05,90,0.5,150343
3.00E+05,91,0.5,150091
3.00E+05,92,0.5,150008
3.00E+05,93,0.5,150157
3.00E+05,94,0.5,150236
3.00E+05,95,0.5,150471
3.00E+05,96,0.5,150264
3.00E+05,97,0.5,150264
3.00E+05,98,0.5,149814
3.00E+05,99,0.5,150302
3.00E+05,100,0.5,150138
4.00E+05,1,0.5,199756
4.00E+05,2,0.5,199209
4.00E+05,3,0.5,199525
4.00E+05,4,0.5,200551
4.00E+05,5,0.5,199951
4.00E+05,6,0.5,199367
4.00E+05,7,0.5,200179
4.00E+05,8,0.5,199462
4.00E+05,9,0.5,200777
4.00E+05,10,0.5,199970
4.00E+05,11,0.5,199605
4.00E+05,12,0.5,199839
4.00E+05,13,0.5,200192
4.00E+05,14,0.5,199859
4.00E+05,15,0.5,199829
4.00E+05,16,0.5,199977
4.00E+05,17,0.5,200504
4.00E+05,18,0.5,199797
4.00E+05,19,0.5,200613
4.00E+05,20,0.5,200157
4.00E+05,21,0.5,200567
4.00E+05,22,0.5,200168
4.00E+05,23,0.5,199961
4.00E+05,24,0.5,199735
4.00E+05,25,0.5,199469
4.00E+05,26,0.5,199937
4.00E+05,27,0.5,199755
4.00E+05,28,0.5,199874
4.00E+05,29,0.5,200112
4.00E+05,30,0.5,200047
4.00E+05,31,0.5,199615
4.00E+05,32,0.5,200423
4.00E+05,33,0.5,200189
4.00E+05,34,0.5,200260
4.00E+05,35,0.5,200089
4.00E+05,36,0.5,199719
4.00E+05,37,0.5,200265
4.00E+05,38,0.5,200275
4.00E+05,39,0.5,199806
4.00E+05,40,0.5,199950
4.00E+05,41,0.5,199897
4.00E+05,42,0.5,200351
4.00E+05,43,0.5,199769
4.00E+05,44,0.5,200122
4.00E+05,45,0.5,199127
4.00E+05,46,0.5,200028
4.00E+05,47,0.5,200071
4.00E+05,48,0.5,200498
4.00E+05,49,0.5,199978
4.00E+05,50,0.5,199931
4.00E+05,51,0.5,199799
4.00E+05,52,0.5,200071
4.00E+05,53,0.5,200055
4.00E+05,54,0.5,199606
4.00E+05,55,0.5,199973
4.00E+05,56,0.5,199997
4.00E+05,57,0.5,200551
4.00E+05,58,0.5,199711
4.00E+05,59,0.5,200285
4.00E+05,60,0.5,200424
4.00E+05,61,0.5,199918
4.00E+05,62,0.5,199253
4.00E+05,63,0.5,199761
4.00E+05,64,0.5,200344
4.00E+05,65,0.5,200067
4.00E+05,66,0.5,200249
4.00E+05,67,0.5,200165
4.00E+05,68,0.5,200460
4.00E+05,69,0.5,199675
4.00E+05,70,0.5,200182
4.00E+05,71,0.5,199951
4.00E+05,72,0.5,200117
4.00E+05,73,0.5,199621
4.00E+05,74,0.5,199998
4.00E+05,75,0.5,200473
4.00E+05,76,0.5,199635
4.00E+05,77,0.5,199420
4.00E+05,78,0.5,200068
4.00E+05,79,0.5,200307
4.00E+05,80,0.5,199852
4.00E+05,81,0.5,199716
4.00E+05,82,0.5,200174
4.00E+05,83,0.5,200012
4.00E+05,84,0.5,200456
4.00E+05,85,0.5,200163
4.00E+05,86,0.5,200623
4.00E+05,87,0.5,200082
4.00E+05,88,0.5,199847
4.00E+05,89,0.5,200370
4.00E+05,90,0.5,200386
4.00E+05,91,0.5,200547
4.00E+05,92,0.5,200401
4.00E+05,93,0.5,200083
4.00E+05,94,0.5,199804
4.00E+05,95,0.5,200164
4.00E+05,96,0.5,200034
4.00E+05,97,0.5,200175
4.00E+05,98,0.5,200052
4.00E+05,99,0.5,199553
4.00E+05,100,0.5,199644
5.00E+05,1,0.5,249473
5.00E+05,2,0.5,250316
5.00E+05,3,0.5,250261
5.00E+05,4,0.5,250251
5.00E+05,5,0.5,250002
5.00E+05,6,0.5,249934
5.00E+05,7,0.5,249614
5.00E+05,8,0.5,249891
5.00E+05,9,0.5,249748
5.00E+05,10,0.5,250331
5.00E+05,11,0.5,249901
5.00E+05,12,0.5,250167
5.00E+05,13,0.5,250148
5.00E+05,14,0.5,249962
5.00E+05,15,0.5,249876
5.00E+05,16,0.5,250010
5.00E+05,17,0.5,249217
5.00E+05,18,0.5,249407
5.00E+05,19,0.5,249784
5.00E+05,20,0.5,250532
5.00E+05,21,0.5,250149
5.00E+05,22,0.5,250475
5.00E+05,23,0.5,249733
5.00E+05,24,0.5,249881
5.00E+05,25,0.5,249486
5.00E+05,26,0.5,250510
5.00E+05,27,0.5,250223
5.00E+05,28,0.5,249584
5.00E+05,29,0.5,250363
5.00E+05,30,0.5,249575
5.00E+05,31,0.5,250376
5.00E+05,32,0.5,250057
5.00E+05,33,0.5,250676
5.00E+05,34,0.5,249667
5.00E+05,35,0.5,249957
5.00E+05,36,0.5,249921
5.00E+05,37,0.5,249419
5.00E+05,38,0.5,250451
5.00E+05,39,0.5,250305
5.00E+05,40,0.5,250158
5.00E+05,41,0.5,250135
5.00E+05,42,0.5,250808
5.00E+05,43,0.5,250395
5.00E+05,44,0.5,249186
5.00E+05,45,0.5,250287
5.00E+05,46,0.5,249983
5.00E+05,47,0.5,249599
5.00E+05,48,0.5,249699
5.00E+05,49,0.5,249870
5.00E+05,50,0.5,250124
5.00E+05,51,0.5,250372
5.00E+05,52,0.5,249877
5.00E+05,53,0.5,249768
5.00E+05,54,0.5,250079
5.00E+05,55,0.5,250612
5.00E+05,56,0.5,249907
5.00E+05,57,0.5,249814
5.00E+05,58,0.5,249352
5.00E+05,59,0.5,250797
5.00E+05,60,0.5,249785
5.00E+05,61,0.5,250018
5.00E+05,62,0.5,250027
5.00E+05,63,0.5,250656
5.00E+05,64,0.5,250473
5.00E+05,65,0.5,250346
5.00E+05,66,0.5,249538
5.00E+05,67,0.5,250001
5.00E+05,68,0.5,250078
5.00E+05,69,0.5,249772
5.00E+05,70,0.5,249447
5.00E+05,71,0.5,249599
5.00E+05,72,0.5,249750
5.00E+05,73,0.5,250323
5.00E+05,74,0.5,250753
5.00E+05,75,0.5,249141
5.00E+05,76,0.5,250407
5.00E+05,77,0.5,249810
5.00E+05,78,0.5,250064
5.00E+05,79,0.5,250306
5.00E+05,80,0.5,249427
5.00E+05,81,0.5,249725
5.00E+05,82,0.5,250164
5.00E+05,83,0.5,249729
5.00E+05,84,0.5,249717
5.00E+05,85,0.5,250193
5.00E+05,86,0.5,249901
5.00E+05,87,0.5,249373
5.00E+05,88,0.5,250051
5.00E+05,89,0.5,250357
5.00E+05,90,0.5,249938
5.00E+05,91,0.5,249746
5.00E+05,92,0.5,250215
5.00E+05,93,0.5,249715
5.00E+05,94,0.5,249903
5.00E+05,95,0.5,250472
5.00E+05,96,0.5,250159
5.00E+05,97,0.5,250153
5.00E+05,98,0.5,250195
5.00E+05,99,0.5,250600
5.00E+05,100,0.5,250279
6.00E+05,1,0.5,300708
6.00E+05,2,0.5,300226
6.00E+05,3,0.5,301277
6.00E+05,4,0.5,299851
6.00E+05,5,0.5,299684
6.00E+05,6,0.5,299631
6.00E+05,7,0.5,300278
6.00E+05,8,0.5,300656
6.00E+05,9,0.5,299339
6.00E+05,10,0.5,300363
6.00E+05,11,0.5,299215
6.00E+05,12,0.5,299719
6.00E+05,13,0.5,299230
6.00E+05,14,0.5,299972
6.00E+05,15,0.5,300667
6.00E+05,16,0.5,299885
6.00E+05,17,0.5,300182
6.00E+05,18,0.5,300882
6.00E+05,19,0.5,299921
6.00E+05,20,0.5,300388
6.00E+05,21,0.5,299328
6.00E+05,22,0.5,300391
6.00E+05,23,0.5,300223
6.00E+05,24,0.5,300109
6.00E+05,25,0.5,300396
6.00E+05,26,0.5,299602
6.00E+05,27,0.5,300357
6.00E+05,28,0.5,300129
6.00E+05,29,0.5,299667
6.00E+05,30,0.5,300549
6.00E+05,31,0.5,300024
6.00E+05,32,0.5,300396
6.00E+05,33,0.5,299442
6.00E+05,34,0.5,299965
6.00E+05,35,0.5,299699
6.00E+05,36,0.5,299931
6.00E+05,37,0.5,300804
6.00E+05,38,0.5,300757
6.00E+05,39,0.5,300821
6.00E+05,40,0.5,299655
6.00E+05,41,0.5,299876
6.00E+05,42,0.5,300297
6.00E+05,43,0.5,299912
6.00E+05,44,0.5,300159
6.00E+05,45,0.5,300333
6.00E+05,46,0.5,299248
6.00E+05,47,0.5,299211
6.00E+05,48,0.5,300424
6.00E+05,49,0.5,299592
6.00E+05,50,0.5,300130
6.00E+05,51,0.5,300223
6.00E+05,52,0.5,299542
6.00E+05,53,0.5,300252
6.00E+05,54,0.5,299431
6.00E+05,55,0.5,299717
6.00E+05,56,0.5,299650
6.00E+05,57,0.5,300080
6.00E+05,58,0.5,299870
6.00E+05,59,0.5,300055
6.00E+05,60,0.5,299568
6.00E+05,61,0.5,298960
6.00E+05,62,0.5,300451
6.00E+05,63,0.5,299539
6.00E+05,64,0.5,299831
6.00E+05,65,0.5,300082
6.00E+05,66,0.5,299754
6.00E+05,67,0.5,300358
6.00E+05,68,0.5,299873
6.00E+05,69,0.5,299989
6.00E+05,70,0.5,299822
6.00E+05,71,0.5,299536
6.00E+05,72,0.5,300106
6.00E+05,73,0.5,300130
6.00E+05,74,0.5,300047
6.00E+05,75,0.5,299773
6.00E+05,76,0.5,299461
6.00E+05,77,0.5,299990
6.00E+05,78,0.5,299681
6.00E+05,79,0.5,299754
6.00E+05,80,0.5,300184
6.00E+05,81,0.5,299768
6.00E+05,82,0.5,300422
6.00E+05,83,0.5,299377
6.00E+05,84,0.5,300229
6.00E+05,85,0.5,299765
6.00E+05,86,0.5,300822
6.00E+05,87,0.5,299868
6.00E+05,88,0.5,299952
6.00E+05,89,0.5,299750
6.00E+05,90,0.5,300505
6.00E+05,91,0.5,299989
6.00E+05,92,0.5,299297
6.00E+05,93,0.5,300148
6.00E+05,94,0.5,300221
6.00E+05,95,0.5,300086
6.00E+05,96,0.5,300175
6.00E+05,97,0.5,299978
6.00E+05,98,0.5,300105
6.00E+05,99,0.5,300338
6.00E+05,100,0.5,299620
7.00E+05,1,0.5,350687
7.00E+05,2,0.5,350001
7.00E+05,3,0.5,350750
7.00E+05,4,0.5,350117
7.00E+05,5,0.5,350374
7.00E+05,6,0.5,350174
7.00E+05,7,0.5,350161
7.00E+05,8,0.5,349470
7.00E+05,9,0.5,350545
7.00E+05,10,0.5,350468
7.00E+05,11,0.5,349988
7.00E+05,12,0.5,349364
7.00E+05,13,0.5,349799
7.00E+05,14,0.5,350341
7.00E+05,15,0.5,350370
7.00E+05,16,0.5,350221
7.00E+05,17,0.5,351005
7.00E+05,18,0.5,349575
7.00E+05,19,0.5,349577
7.00E+05,20,0.5,348957
7.00E+05,21,0.5,350487
7.00E+05,22,0.5,350094
7.00E+05,23,0.5,350678
7.00E+05,24,0.5,349804
7.00E+05,25,0.5,349764
7.00E+05,26,0.5,350264
7.00E+05,27,0.5,350874
7.00E+05,28,0.5,350094
7.00E+05,29,0.5,350164
7.00E+05,30,0.5,349698
7.00E+05,31,0.5,349779
7.00E+05,32,0.5,350296
7.00E+05,33,0.5,349461
7.00E+05,34,0.5,350010
7.00E+05,35,0.5,350127
7.00E+05,36,0.5,349409
7.00E+05,37,0.5,350031
7.00E+05,38,0.5,350262
7.00E+05,39,0.5,349555
7.00E+05,40,0.5,350906
7.00E+05,41,0.5,349020
7.00E+05,42,0.5,349810
7.00E+05,43,0.5,349842
7.00E+05,44,0.5,349634
7.00E+05,45,0.5,350402
7.00E+05,46,0.5,350640
7.00E+05,47,0.5,349704
7.00E+05,48,0.5,350103
7.00E+05,49,0.5,349409
7.00E+05,50,0.5,349829
7.00E+05,51,0.5,350579
7.00E+05,52,0.5,349806
7.00E+05,53,0.5,350698
7.00E+05,54,0.5,349948
7.00E+05,55,0.5,350631
7.00E+05,56,0.5,351107
7.00E+05,57,0.5,349303
7.00E+05,58,0.5,350117
7.00E+05,59,0.5,350738
7.00E+05,60,0.5,350749
7.00E+05,61,0.5,349482
7.00E+05,62,0.5,350628
7.00E+05,63,0.5,349556
7.00E+05,64,0.5,350419
7.00E+05,65,0.5,350681
7.00E+05,66,0.5,349814
7.00E+05,67,0.5,349394
7.00E+05,68,0.5,350084
7.00E+05,69,0.5,349894
7.00E+05,70,0.5,349272
7.00E+05,71,0.5,350125
7.00E+05,72,0.5,350214
7.00E+05,73,0.5,350442
7.00E+05,74,0.5,350286
7.00E+05,75,0.5,350129
7.00E+05,76,0.5,350446
7.00E+05,77,0.5,349719
7.00E+05,78,0.5,349323
7.00E+05,79,0.5,349976
7.00E+05,80,0.5,349969
7.00E+05,81,0.5,349850
7.00E+05,82,0.5,350166
7.00E+05,83,0.5,350068
7.00E+05,84,0.5,349435
7.00E+05,85,0.5,350217
7.00E+05,86,0.5,350227
7.00E+05,87,0.5,350317
7.00E+05,88,0.5,349983
7.00E+05,89,0.5,350435
7.00E+05,90,0.5,350372
7.00E+05,91,0.5,349822
7.00E+05,92,0.5,350273
7.00E+05,93,0.5,349857
7.00E+05,94,0.5,349872
7.00E+05,95,0.5,350298
7.00E+05,96,0.5,349882
7.00E+05,97,0.5,350303
7.00E+05,98,0.5,350000
7.00E+05,99,0.5,349897
7.00E+05,100,0.5,349994
8.00E+05,1,0.5,399954
8.00E+05,2,0.5,400332
8.00E+05,3,0.5,399604
8.00E+05,4,0.5,399866
8.00E+05,5,0.5,400125
8.00E+05,6,0.5,399674
8.00E+05,7,0.5,400488
8.00E+05,8,0.5,400172
8.00E+05,9,0.5,400333
8.00E+05,10,0.5,399981
8.00E+05,11,0.5,400388
8.00E+05,12,0.5,399659
8.00E+05,13,0.5,400164
8.00E+05,14,0.5,400229
8.00E+05,15,0.5,399805
8.00E+05,16,0.5,400447
8.00E+05,17,0.5,399635
8.00E+05,18,0.5,399954
8.00E+05,19,0.5,400528
8.00E+05,20,0.5,400469
8.00E+05,21,0.5,399592
8.00E+05,22,0.5,399807
8.00E+05,23,0.5,400293
8.00E+05,24,0.5,399772
8.00E+05,25,0.5,400092
8.00E+05,26,0.5,400139
8.00E+05,27,0.5,400063
8.00E+05,28,0.5,399615
8.00E+05,29,0.5,400120
8.00E+05,30,0.5,400145
8.00E+05,31,0.5,399562
8.00E+05,32,0.5,399279
8.00E+05,33,0.5,399952
8.00E+05,34,0.5,400041
8.00E+05,35,0.5,400307
8.00E+05,36,0.5,399851
8.00E+05,37,0.5,400644
8.00E+05,38,0.5,400089
8.00E+05,39,0.5,400008
8.00E+05,40,0.5,399772
8.00E+05,41,0.5,400122
8.00E+05,42,0.5,399873
8.00E+05,43,0.5,400257
8.00E+05,44,0.5,399642
8.00E+05,45,0.5,400312
8.00E+05,46,0.5,400053
8.00E+05,47,0.5,399899
8.00E+05,48,0.5,400846
8.00E+05,49,0.5,400144
8.00E+05,50,0.5,399935
8.00E+05,51,0.5,398966
8.00E+05,52,0.5,400218
8.00E+05,53,0.5,398954
8.00E+05,54,0.5,400034
8.00E+05,55,0.5,400206
8.00E+05,56,0.5,400794
8.00E+05,57,0.5,399656
8.00E+05,58,0.5,400711
8.00E+05,59,0.5,399753
8.00E+05,60,0.5,399760
8.00E+05,61,0.5,399244
8.00E+05,62,0.5,399600
8.00E+05,63,0.5,399389
8.00E+05,64,0.5,400014
8.00E+05,65,0.5,400564
8.00E+05,66,0.5,399954
8.00E+05,67,0.5,399928
8.00E+05,68,0.5,400275
8.00E+05,69,0.5,399878
8.00E+05,70,0.5,399917
8.00E+05,71,0.5,399784
8.00E+05,72,0.5,399809
8.00E+05,73,0.5,399843
8.00E+05,74,0.5,399498
8.00E+05,75,0.5,400638
8.00E+05,76,0.5,400971
8.00E+05,77,0.5,400176
8.00E+05,78,0.5,400028
