species.name,longitude,latitude
Onthophagus taurus,-6.156276,39.397842
Onthophagus taurus,-5.631387,39.853333
Onthophagus taurus,-6.827121,40.223106
Onthophagus taurus,-5.86866,39.937782
Onthophagus taurus,-5.624539,39.673321
Onthophagus taurus,-5.388462,39.588333
Onthophagus taurus,-5.67529,39.815681
Onthophagus taurus,-6.34545,39.594231
Onthophagus taurus,-5.41469,39.62862
Onthophagus taurus,-5.64422,39.644791
Onthophagus taurus,-5.675,39.853519
Onthophagus taurus,-5.88126,39.460339
Onthophagus taurus,-5.77851,39.89883
Onthophagus taurus,4.05189,43.56895
Onthophagus taurus,5.04266,47.06718
Onthophagus taurus,4.79698,43.64918
Onthophagus taurus,-0.92523,45.75635
Onthophagus taurus,7.76207,48.56909
Onthophagus taurus,-0.96208,45.79644
Onthophagus taurus,3.99398,43.57216
Onthophagus taurus,4.36389,44.56484
Onthophagus taurus,4.84361,44.18865
Onthophagus taurus,4.79681,43.67566
Onthophagus taurus,7.76778,48.55001
Onthophagus taurus,4.96013,47.03846
Onthophagus taurus,-5.83911,39.21785
Onthophagus taurus,-5.846399,39.397842
Onthophagus taurus,-9.404943,38.891254
Onthophagus taurus,-5.872429,40.027767
Onthophagus taurus,-8.253782,38.709343
Onthophagus taurus,-4.512897,36.719269
Onthophagus taurus,-5.641775,40.123337
Onthophagus taurus,-7.90604,38.886829
Onthophagus taurus,-5.176766,36.438583
Onthophagus taurus,-6.388294,39.403286
Onthophagus taurus,-5.85877,36.784657
Onthophagus taurus,-6.860737,39.142654
Onthophagus taurus,-6.404905,38.953205
Onthophagus taurus,-7.214505,38.878304
Onthophagus taurus,-7.004069,38.154034
Onthophagus taurus,-6.981516,38.964607
Onthophagus taurus,-4.945829,40.407383
Onthophagus taurus,-5.060863,40.315308
Onthophagus taurus,-5.407272,40.128452
Onthophagus taurus,-5.3022,40.49091
Onthophagus taurus,-4.598838,40.682953
Onthophagus taurus,-0.541744,38.325539
Onthophagus taurus,-3.770603,40.691452
Onthophagus taurus,16.84,47.74
Onthophagus taurus,9.03868,41.51265
Onthophagus taurus,6.16897,43.79794
Onthophagus taurus,9.04563,41.52086
Onthophagus taurus,8.92033,41.68808
Onthophagus taurus,4.28513,44.53649
Onthophagus taurus,4.49214,44.72549
Onthophagus taurus,4.40214,44.4105
Onthophagus taurus,4.31214,44.4555
Onthophagus taurus,6.31922,43.24053
Onthophagus taurus,4.81391,43.51727
Onthophagus taurus,4.51914,45.00449
Onthophagus taurus,6.22246,43.85027
Onthophagus taurus,0.324,47.31747
Onthophagus taurus,6.22892,43.83704
Onthophagus taurus,4.34814,44.4555
Onthophagus taurus,4.07364,43.56901
Onthophagus taurus,5.74319,43.96951
Onthophagus taurus,4.30314,44.4285
Onthophagus taurus,4.32114,44.4375
Onthophagus taurus,4.23338,44.54774
Onthophagus taurus,6.53478,43.25178
Onthophagus taurus,4.14788,44.45774
Onthophagus taurus,4.62715,44.68049
Onthophagus taurus,4.60914,44.73449
Onthophagus taurus,4.32339,44.42175
Onthophagus taurus,4.33238,44.71874
Onthophagus taurus,-5.590631,41.835796
Onthophagus taurus,-5.382304,39.408279
Onthophagus taurus,-3.395537,37.178944
Onthophagus taurus,-3.620096,37.087841
Onthophagus taurus,-3.507583,37.088375
Onthophagus taurus,-3.62684,37.899014
Onthophagus taurus,-5.880018,40.207729
Onthophagus taurus,-6.232716,40.390564
Onthophagus taurus,-5.517897,39.945938
Onthophagus taurus,-6.115038,40.387684
Onthophagus taurus,-5.762651,40.21059
Onthophagus taurus,-6.471486,40.305958
Onthophagus taurus,-6.474837,40.215954
Onthophagus taurus,-6.122689,40.207729
Onthophagus taurus,-6.678654,41.120972
Onthophagus taurus,2.575258,42.134506
Onthophagus taurus,2.457326,41.773743
Onthophagus taurus,0.863676,42.655724
Onthophagus taurus,-4.594552,40.502846
Onthophagus taurus,-4.717124,40.681252
Onthophagus taurus,-4.005922,40.599556
Onthophagus taurus,-6.236394,40.300579
Onthophagus taurus,-6.24542,40.407871
Onthophagus taurus,-5.75,40.222881
Onthophagus taurus,-6.4849,40.305248
Onthophagus taurus,-5.80639,40.194061
Onthophagus taurus,-6.84475,40.21838
Onthophagus taurus,-5.4598,39.438492
Onthophagus taurus,-6.14482,40.426781
Onthophagus taurus,-6.04546,39.980949
Onthophagus taurus,-6.5385,40.238571
Onthophagus taurus,6.38527,43.25111
Onthophagus taurus,4.6731,43.65115
Onthophagus taurus,4.17378,43.47772
Onthophagus taurus,4.5994,45.45303
Onthophagus taurus,3.18481,43.30399
Onthophagus taurus,2.07474,43.39015
Onthophagus taurus,4.43738,43.49578
Onthophagus taurus,4.26039,43.62076
Onthophagus taurus,5.74187,43.94259
Onthophagus taurus,4.63752,45.47358
Onthophagus taurus,5.87018,43.18764
Onthophagus taurus,3.23047,43.25689
Onthophagus taurus,4.49665,43.46552
Onthophagus taurus,4.12539,43.55326
Onthophagus taurus,-0.14303,44.52747
Onthophagus taurus,3.2681,43.9245
Onthophagus taurus,6.31247,43.23828
Onthophagus taurus,4.15944,43.54392
Onthophagus taurus,3.84323,43.55641
Onthophagus taurus,2.08366,43.35031
Onthophagus taurus,4.03088,43.55776
Onthophagus taurus,4.11189,43.63426
Onthophagus taurus,3.78787,43.76476
Onthophagus taurus,-25.49816,37.78254
Onthophagus taurus,-25.48708,37.76888
Onthophagus taurus,-25.49294,37.75994
Onthophagus taurus,-25.49266,37.77346
Onthophagus taurus,-25.50383,37.78261
Onthophagus taurus,-25.49129,37.84103
Onthophagus taurus,-25.50374,37.78712
Onthophagus taurus,-25.78044,37.88043
Onthophagus taurus,-25.76361,37.86674
Onthophagus taurus,-25.78081,37.85791
Onthophagus taurus,-25.78664,37.84895
Onthophagus taurus,-25.76922,37.8713
Onthophagus taurus,-25.76937,37.86229
Onthophagus taurus,-25.79808,37.84457
Onthophagus taurus,-25.76369,37.86223
Onthophagus taurus,-25.79247,37.84
Onthophagus taurus,-25.78656,37.85346
Onthophagus taurus,-25.78612,37.88049
Onthophagus taurus,-25.76376,37.85773
Onthophagus taurus,-25.77475,37.88038
Onthophagus taurus,-25.76346,37.87575
Onthophagus taurus,-25.78096,37.8489
Onthophagus taurus,-25.76944,37.85779
Onthophagus taurus,-25.79188,37.87605
Onthophagus taurus,-25.78679,37.83994
Onthophagus taurus,-0.51696,39.045803
Onthophagus taurus,-5.226671,38.149948
Onthophagus taurus,-5.608994,42.285656
Onthophagus taurus,-6.087712,41.017479
Onthophagus taurus,-3.508186,37.178513
Onthophagus taurus,-6.589056,40.308468
Onthophagus taurus,-1.094366,39.056675
Onthophagus taurus,-6.504282,42.558262
Onthophagus taurus,-5.848795,36.514549
Onthophagus taurus,-6.595432,40.128441
Onthophagus taurus,-6.661921,38.14772
Onthophagus taurus,-5.410925,36.794586
Onthophagus taurus,-5.522906,36.792259
Onthophagus taurus,6.26741,43.34478
Onthophagus taurus,5.88436,43.08564
Onthophagus taurus,1.12351,46.07925
Onthophagus taurus,4.24164,43.65303
Onthophagus taurus,2.49029,46.30934
Onthophagus taurus,4.65416,43.48352
Onthophagus taurus,1.14175,46.0912
Onthophagus taurus,4.31664,43.60501
Onthophagus taurus,5.87888,43.08372
Onthophagus taurus,4.67666,43.50602
Onthophagus taurus,6.34172,43.32783
Onthophagus taurus,1.13995,46.0894
Onthophagus taurus,-27.24434,38.68861
Onthophagus taurus,-27.24431,38.67959
Onthophagus taurus,-27.25009,38.68859
Onthophagus taurus,-27.2673,38.67954
Onthophagus taurus,-27.26157,38.68406
Onthophagus taurus,-27.23853,38.67059
Onthophagus taurus,-27.26153,38.67505
Onthophagus taurus,-27.26733,38.68855
Onthophagus taurus,-27.23854,38.6751
Onthophagus taurus,-27.25001,38.66606
Onthophagus taurus,-27.25577,38.67056
Onthophagus taurus,-27.24428,38.67058
Onthophagus taurus,-25.65734,37.77094
Onthophagus taurus,-25.43128,37.72309
Onthophagus taurus,-25.43695,37.72316
Onthophagus taurus,-25.65726,37.77545
Onthophagus taurus,-25.65183,37.76187
Onthophagus taurus,-25.44272,37.71873
Onthophagus taurus,-25.43147,37.71408
Onthophagus taurus,-25.44281,37.71423
Onthophagus taurus,-25.43714,37.71415
Onthophagus taurus,-25.67324,37.83421
Onthophagus taurus,-25.66302,37.77101
Onthophagus taurus,-25.66318,37.762
Onthophagus taurus,-3.891347,40.87075
Onthophagus taurus,-5.897078,43.269226
Onthophagus taurus,-6.800688,41.033298
Onthophagus taurus,-4.743194,41.671665
Onthophagus taurus,-6.579382,40.578499
Onthophagus taurus,-5.769998,40.390568
Onthophagus taurus,-2.706216,40.513474
Onthophagus taurus,-6.582621,40.488491
Onthophagus taurus,-5.887676,40.387684
Onthophagus taurus,-3.772688,40.871605
Onthophagus taurus,-4.59669,40.592899
Onthophagus taurus,-4.103619,39.337341
Onthophagus taurus,-8.214588,37.144524
Onthophagus taurus,0.13129,45.24754
Onthophagus taurus,4.4253,43.65468
Onthophagus taurus,9.28116,42.67018
Onthophagus taurus,2.81775,42.49466
Onthophagus taurus,-0.1168,47.40358
Onthophagus taurus,9.11258,42.22917
Onthophagus taurus,9.15022,42.58762
Onthophagus taurus,0.18967,45.21671
Onthophagus taurus,4.41284,43.66061
Onthophagus taurus,9.14083,42.53856
Onthophagus taurus,9.35684,42.60156
Onthophagus taurus,-0.10917,47.39605
Onthophagus taurus,9.14549,42.2129
Onthophagus taurus,4.41115,43.63651
Onthophagus taurus,2.86854,42.52058
Onthophagus taurus,9.19484,41.76458
Onthophagus taurus,4.36119,43.75396
Onthophagus taurus,-5.63542,42.91539
Onthophagus taurus,-5.38024,42.650841
Onthophagus taurus,-5.39061,42.920765
Onthophagus taurus,-5.73015,42.282833
Onthophagus taurus,-6.028251,43.08704
Onthophagus taurus,-6.276518,42.192871
Onthophagus taurus,-6.497074,42.738201
Onthophagus taurus,-5.859442,42.459782
Onthophagus taurus,-5.023278,42.927853
Onthophagus taurus,-6.747715,42.563309
Onthophagus taurus,-5.136427,42.655651
Onthophagus taurus,-5.605288,42.19569
Onthophagus taurus,-5.631592,42.825432
Onthophagus taurus,-5.757798,42.912502
Onthophagus taurus,-6.514972,42.288342
Onthophagus taurus,-6.155581,42.189934
Onthophagus taurus,-5.749808,42.732609
Onthophagus taurus,-5.029199,43.107838
Onthophagus taurus,-5.014498,42.65786
Onthophagus taurus,-6.507862,42.468292
Onthophagus taurus,-5.901357,43.359154
Onthophagus taurus,-4.710236,40.41111
Onthophagus taurus,-6.444129,41.02594
Onthophagus taurus,-6.325306,41.023239
Onthophagus taurus,-5.903199,40.747578
Onthophagus taurus,-6.067656,41.467278
Onthophagus taurus,-6.803678,40.943283
Onthophagus taurus,-6.576129,40.668507
Onthophagus taurus,-6.824236,40.313133
Onthophagus taurus,-5.895402,40.567635
Onthophagus taurus,-5.915028,41.017475
Onthophagus taurus,-6.703586,40.400879
Onthophagus taurus,-5.796239,41.020424
Onthophagus taurus,-5.555133,40.935955
Onthophagus taurus,-6.221582,40.660511
Onthophagus taurus,-5.551671,40.845963
Onthophagus taurus,-6.353932,40.303326
Onthophagus taurus,-3.536813,41.053108
Onthophagus taurus,-4.712522,40.50116
Onthophagus taurus,-4.707961,40.321056
Onthophagus taurus,-6,40
Onthophagus taurus,8.76844,42.42868
Onthophagus taurus,0.83141,43.6424
Onthophagus taurus,-0.07873,44.43104
Onthophagus taurus,-3.19943,47.641
Onthophagus taurus,8.7596,42.33904
Onthophagus taurus,0.0976,43.44521
Onthophagus taurus,2.44394,43.48265
Onthophagus taurus,6.25724,43.16503
Onthophagus taurus,1.46286,43.20325
Onthophagus taurus,1.83352,43.11794
Onthophagus taurus,0.31926,43.99114
Onthophagus taurus,1.20583,43.55922
Onthophagus taurus,0.07754,43.44948
Onthophagus taurus,1.4756,43.22288
Onthophagus taurus,8.69082,42.41076
Onthophagus taurus,8.74032,42.38646
Onthophagus taurus,8.73582,42.42786
Onthophagus taurus,8.75112,42.41976
Onthophagus taurus,8.74842,42.37836
Onthophagus taurus,8.80332,42.35226
Onthophagus taurus,0.75026,43.65674
Onthophagus taurus,1.22278,43.59824
Onthophagus taurus,4.66991,43.50827
Onthophagus taurus,8.65707,42.41841
Onthophagus taurus,-0.17678,44.51172
Onthophagus taurus,-0.01477,44.40372
Onthophagus taurus,-3.19613,47.65686
Onthophagus taurus,6.29781,43.31486
Onthophagus taurus,8.75742,42.35856
Onthophagus taurus,4.54613,45.46618
Onthophagus taurus,6.22922,43.15143
Onthophagus taurus,8.73942,42.36486
Onthophagus taurus,1.87846,43.09651
Onthophagus taurus,8.77272,42.37476
Onthophagus taurus,9.26684,42.52506
Onthophagus taurus,0.37675,43.94923
Onthophagus taurus,2.51433,43.47226
Onthophagus taurus,-6.958611,43.557755
Onthophagus taurus,-3.805156,43.483181
Onthophagus taurus,-7.825033,43.569946
Onthophagus taurus,-6.587481,43.550522
Onthophagus taurus,-4.972364,41.30769
Onthophagus taurus,-6.805328,37.15921
Onthophagus taurus,-3.92469,43.212143
Onthophagus taurus,-6.638497,38.868073
Onthophagus taurus,-8.198879,43.393093
Onthophagus taurus,-5.681088,41.113228
Onthophagus taurus,-5.891531,40.477661
Onthophagus taurus,-5.558611,41.025948
Onthophagus taurus,-6.454504,40.755959
Onthophagus taurus,-5.673795,40.933262
Onthophagus taurus,-6.079744,41.197403
Onthophagus taurus,-6.107318,40.567635
Onthophagus taurus,-5.899292,40.657604
Onthophagus taurus,-5.670172,40.843277
Onthophagus taurus,-6.556296,41.208508
Onthophagus taurus,-6.684972,40.94096
Onthophagus taurus,-6.083737,41.107441
Onthophagus taurus,-5.659403,40.573311
Onthophagus taurus,-5.800056,41.110394
Onthophagus taurus,-6.33256,40.843273
Onthophagus taurus,-5.541378,40.57597
Onthophagus taurus,-5.32092,41.030979
Onthophagus taurus,-6.68182,41.030968
Onthophagus taurus,-5.439773,41.028526
Onthophagus taurus,-5.677433,41.023247
Onthophagus taurus,-4.914809,43.37994
Onthophagus taurus,-5,41
Onthophagus taurus,-7,41
Onthophagus taurus,2.93856,43.12423
Onthophagus taurus,-1.49807,43.30056
Onthophagus taurus,6.13446,43.16866
Onthophagus taurus,8.77731,42.51833
Onthophagus taurus,2.17489,45.01116
Onthophagus taurus,-1.5051,43.39038
Onthophagus taurus,4.31168,44.10614
Onthophagus taurus,8.62153,42.16624
Onthophagus taurus,3.06144,43.12423
Onthophagus taurus,8.73324,42.07016
Onthophagus taurus,8.92851,41.60899
Onthophagus taurus,4.67836,43.83108
Onthophagus taurus,9.18582,41.77432
Onthophagus taurus,-0.62687,45.13535
Onthophagus taurus,1.4311,44.37284
Onthophagus taurus,9.10325,42.13957
Onthophagus taurus,8.742,42.15978
Onthophagus taurus,-1.3751,43.30561
Onthophagus taurus,1.80756,44.37756
Onthophagus taurus,4.71343,45.00103
Onthophagus taurus,-1.56047,43.34694
Onthophagus taurus,-0.62525,45.15761
Onthophagus taurus,1.43008,44.3545
Onthophagus taurus,-1.48281,43.29674
Onthophagus taurus,8.70601,42.40485
Onthophagus taurus,4.25004,44.1171
Onthophagus taurus,8.74302,42.45576
Onthophagus taurus,8.60082,42.16506
Onthophagus taurus,6.34622,43.17753
Onthophagus taurus,6.03121,43.12353
Onthophagus taurus,6.40473,43.00653
Onthophagus taurus,-1.37606,43.27288
Onthophagus taurus,8.70882,42.13266
Onthophagus taurus,4.38414,44.1765
Onthophagus taurus,4.51015,43.58251
Onthophagus taurus,8.75832,42.15156
Onthophagus taurus,9.26234,41.53058
Onthophagus taurus,6.09233,43.17064
Onthophagus taurus,2.20174,44.97048
Onthophagus taurus,5.70549,43.16997
Onthophagus taurus,2.981,43.14961
Onthophagus taurus,8.74932,42.38466
Onthophagus taurus,8.95003,41.52068
Onthophagus taurus,8.68182,42.40986
Onthophagus taurus,1.86135,44.38618
Onthophagus taurus,6.46773,43.20903
Onthophagus taurus,4.76755,44.94599
Onthophagus taurus,4.45614,44.70749
Onthophagus taurus,9.11113,42.11287
Onthophagus taurus,6.03121,43.10553
Onthophagus taurus,6.34622,43.22253
Onthophagus taurus,9.04454,41.49728
Onthophagus taurus,4.69646,43.79401
Onthophagus taurus,4.33645,43.46551
Onthophagus taurus,8.92573,41.68628
Onthophagus taurus,6.34622,43.31253
Onthophagus taurus,4.69916,43.62031
Onthophagus taurus,-1.3761,45.97643
Onthophagus taurus,-6.152611,39.487839
Onthophagus taurus,-4.815989,39.959064
Onthophagus taurus,-5.39696,36.344234
Onthophagus taurus,-8.829056,38.621483
Onthophagus taurus,-6.802717,37.249283
Onthophagus taurus,-6.467762,37.152496
Onthophagus taurus,-6.461725,37.332577
Onthophagus taurus,1.981778,41.410233
Onthophagus taurus,-1.354076,42.66375
Onthophagus taurus,-6.427545,38.323021
Onthophagus taurus,-6.989135,38.694431
Onthophagus taurus,-4.943241,40.317345
Onthophagus taurus,-5.623991,42.645515
Onthophagus taurus,-6.111187,40.477661
Onthophagus taurus,-5.769923,43.182339
Onthophagus taurus,-5.911067,40.927513
Onthophagus taurus,-7.14079,37.255077
Onthophagus taurus,3.06078,42.4948
Onthophagus taurus,2.81519,43.30399
Onthophagus taurus,4.96086,44.81682
Onthophagus taurus,9.13134,42.40838
Onthophagus taurus,1.95466,43.20913
Onthophagus taurus,1.70875,43.20647
Onthophagus taurus,3.30943,43.5736
Onthophagus taurus,2.30628,44.65191
Onthophagus taurus,2.93768,43.93397
Onthophagus taurus,3.81077,44.02098
Onthophagus taurus,2.5735,42.67376
Onthophagus taurus,1.71475,42.93669
Onthophagus taurus,2.93798,43.664
Onthophagus taurus,2.69105,43.48363
Onthophagus taurus,1.01046,45.62694
Onthophagus taurus,2.6944,42.85401
Onthophagus taurus,4.83441,44.81898
Onthophagus taurus,1.13269,45.80918
Onthophagus taurus,2.81605,43.03415
Onthophagus taurus,2.81747,42.58455
Onthophagus taurus,1.203,44.798
Onthophagus taurus,-1.71009,47.97313
Onthophagus taurus,2.71345,42.85518
Onthophagus taurus,5.93344,43.13636
Onthophagus taurus,4.41884,44.9963
Onthophagus taurus,1.05002,45.60828
Onthophagus taurus,2.77587,42.58453
Onthophagus taurus,4.27704,43.58161
Onthophagus taurus,2.31151,44.69939
Onthophagus taurus,2.84779,43.28731
Onthophagus taurus,4.39315,43.55461
Onthophagus taurus,3.58221,44.34389
Onthophagus taurus,2.68579,43.45471
Onthophagus taurus,9.12733,42.37926
Onthophagus taurus,8.79972,42.36576
Onthophagus taurus,2.61559,42.55473
Onthophagus taurus,3.36441,43.60591
Onthophagus taurus,4.27344,43.68241
Onthophagus taurus,8.81502,42.33426
Onthophagus taurus,1.98917,42.95161
Onthophagus taurus,2.98819,43.6761
Onthophagus taurus,2.58139,42.54573
Onthophagus taurus,2.34106,44.69848
Onthophagus taurus,2.68698,42.45084
Onthophagus taurus,3.05031,42.49893
Onthophagus taurus,2.85327,43.95706
Onthophagus taurus,2.58778,42.64354
Onthophagus taurus,3.2907,43.24698
Onthophagus taurus,1.1987,45.80533
Onthophagus taurus,2.91338,42.83589
Onthophagus taurus,1.73355,43.25761
Onthophagus taurus,4.91695,44.87939
Onthophagus taurus,9.21734,42.66365
Onthophagus taurus,1.90546,43.25671
Onthophagus taurus,8.64672,42.41166
Onthophagus taurus,6.18422,43.16853
Onthophagus taurus,3.86122,44.0415
Onthophagus taurus,4.85935,44.84879
Onthophagus taurus,4.47415,43.64371
Onthophagus taurus,2.37977,43.5078
Onthophagus taurus,4.05743,44.1603
Onthophagus taurus,1.65885,42.93631
Onthophagus taurus,-3.771643,40.781528
Onthophagus taurus,6.38001,43.16125
Onthophagus taurus,4.31376,44.19613
Onthophagus taurus,6.50821,43.24719
Onthophagus taurus,2.81719,42.67446
Onthophagus taurus,6.36153,43.15747
Onthophagus taurus,6.48355,43.2202
Onthophagus taurus,4.4719,43.57576
Onthophagus taurus,0.88526,44.60172
Onthophagus taurus,2.8343,42.66093
Onthophagus taurus,4.38684,44.1729
Onthophagus taurus,4.5691,43.70896
Onthophagus taurus,3.2141,44.43749
Onthophagus taurus,-6.097191,43.449081
Onthophagus taurus,2.93865,43.03429
Onthophagus taurus,3.43729,44.11311
Onthophagus taurus,1.81696,43.92758
Onthophagus taurus,4.45265,44.73459
Onthophagus taurus,4.47148,45.45478
Onthophagus taurus,2.06892,43.75003
Onthophagus taurus,1.94975,43.47899
Onthophagus taurus,5.14221,46.25471
Onthophagus taurus,5.24978,45.71212
Onthophagus taurus,1.9448,43.7489
Onthophagus taurus,4.91413,47.15944
Onthophagus taurus,3.31436,44.47359
Onthophagus taurus,13.84,44.86
Onthophagus taurus,3.30276,46.30465
Onthophagus taurus,4.89322,47.17145
Onthophagus taurus,5.18246,46.20969
Onthophagus taurus,4.51463,45.48148
Onthophagus taurus,1.98376,43.7283
Onthophagus taurus,4.47594,44.70119
Onthophagus taurus,1.99276,43.4916
Onthophagus taurus,4.61996,43.50422
Onthophagus taurus,2.03866,43.776
Onthophagus taurus,1.8357,43.91774
Onthophagus taurus,4.51688,45.48373
Onthophagus taurus,6.34539,43.24461
Onthophagus taurus,5.26259,45.68564
Onthophagus taurus,4.5082,45.46869
Onthophagus taurus,4.53265,43.95601
Onthophagus taurus,3.3347,44.47799
Onthophagus taurus,3.3851,44.1342
Onthophagus taurus,1.81275,43.91729
Onthophagus taurus,2.37078,42.56372
Onthophagus taurus,2.8892,43.05332
Onthophagus taurus,-7.9811,31.6295
Onthophagus taurus,-5.058131,40.225273
Onthophagus taurus,3.18626,43.75385
Onthophagus taurus,2.18923,44.02098
Onthophagus taurus,2.57547,42.40408
Onthophagus taurus,2.45419,42.40353
Onthophagus taurus,2.93827,43.39409
Onthophagus taurus,9.26186,42.49095
Onthophagus taurus,4.06188,44.10884
Onthophagus taurus,8.75079,42.2494
Onthophagus taurus,5.7603,43.17303
Onthophagus taurus,9.19484,42.49086
Onthophagus taurus,8.71872,42.07957
Onthophagus taurus,4.33915,43.55101
Onthophagus taurus,2.57419,42.42243
Onthophagus taurus,4.37965,43.48801
Onthophagus taurus,5.8107,43.20003
Onthophagus taurus,4.40305,43.48531
Onthophagus taurus,3.86663,43.64101
Onthophagus taurus,2.43379,42.41073
Onthophagus taurus,-0.40928,45.12282
Onthophagus taurus,3.41121,44.0712
Onthophagus taurus,3.1502,43.7247
Onthophagus taurus,2.14306,44.00189
Onthophagus taurus,4.09343,44.0568
Onthophagus taurus,8.71782,42.25776
Onthophagus taurus,2.9756,43.41691
Onthophagus taurus,1.32427,43.74112
Onthophagus taurus,5.61814,45.34378
Onthophagus taurus,5.02241,46.52713
Onthophagus taurus,4.49572,46.35511
Onthophagus taurus,1.27906,43.77024
Onthophagus taurus,4.75498,45.42044
Onthophagus taurus,4.7309,45.3429
Onthophagus taurus,5.02655,46.55371
Onthophagus taurus,4.48773,46.39327
Onthophagus taurus,4.09972,45.743
Onthophagus taurus,4.91862,45.39409
Onthophagus taurus,5.10661,43.84285
Onthophagus taurus,4.78255,45.37232
Onthophagus taurus,3.99591,45.70372
Onthophagus taurus,4.81332,45.38183
Onthophagus taurus,4.88004,45.41016
Onthophagus taurus,4.55289,45.41623
Onthophagus taurus,-25.8203,37.87633
Onthophagus taurus,-25.8031,37.88517
Onthophagus taurus,-25.80296,37.89418
Onthophagus taurus,-25.80886,37.88073
Onthophagus taurus,-25.82016,37.88535
Onthophagus taurus,-25.81447,37.88529
Onthophagus taurus,-25.82598,37.87639
Onthophagus taurus,-25.80317,37.88067
Onthophagus taurus,-25.80864,37.89424
Onthophagus taurus,-6.13027,40.027767
Onthophagus taurus,4.71895,45.18107
Onthophagus taurus,5.40496,43.36739
Onthophagus taurus,5.46388,43.36416
Onthophagus taurus,5.42785,45.69002
Onthophagus taurus,5.7612,43.25853
Onthophagus taurus,4.71232,45.14526
Onthophagus taurus,-25.13947,37.82248
Onthophagus taurus,-25.14481,37.83608
Onthophagus taurus,-25.15082,37.82266
Onthophagus taurus,-25.14503,37.82708
Onthophagus taurus,-25.15071,37.82717
Onthophagus taurus,-25.14515,37.82257
Onthophagus taurus,-25.15049,37.83617
Onthophagus taurus,22.1629,50.9608
Onthophagus taurus,3.01667,42.6667
Onthophagus taurus,5.40121,43.27748
Onthophagus taurus,-2.88188,47.34171
Onthophagus taurus,4.49664,44.71739
Onthophagus taurus,-1.22403,45.83047
Onthophagus taurus,-25.16029,36.97563
Onthophagus taurus,-25.1604,36.97112
Onthophagus taurus,-6.556883,37.875259
Onthophagus taurus,0.97748,43.0153
Onthophagus taurus,4.73011,45.54116
Onthophagus taurus,4.6735,45.5627
Onthophagus taurus,1.03343,42.99665
Onthophagus taurus,5.58695,45.38047
Onthophagus taurus,4.23789,43.67926
Onthophagus taurus,-6.473745,36.972366
Onthophagus taurus,7.7417,48.66922
Onthophagus taurus,7.72773,48.67466
Onthophagus taurus,-4.48394,48.01215
Onthophagus taurus,-28.03989,38.64143
Onthophagus taurus,-27.86647,38.55272
Onthophagus taurus,-27.98183,38.59687
Onthophagus taurus,-27.98245,38.64192
Onthophagus taurus,-28.09802,38.68595
Onthophagus taurus,-28.21298,38.68482
Onthophagus taurus,-27.86701,38.59778
Onthophagus taurus,-27.92442,38.59734
Onthophagus taurus,-28.09734,38.6409
Onthophagus taurus,-28.1555,38.6854
Onthophagus taurus,-27.80909,38.55313
Onthophagus taurus,9.27297,41.58486
Onthophagus taurus,5.13906,47.05349
Onthophagus taurus,1.69529,44.00774
Onthophagus taurus,9.14848,41.41621
Onthophagus taurus,6.20283,48.84213
Onthophagus taurus,6.89513,43.50413
Onthophagus taurus,5.97432,47.22714
Onthophagus taurus,4.34286,43.83216
Onthophagus taurus,5.20042,47.09021
Onthophagus taurus,9.17234,41.39559
Onthophagus taurus,6.01226,47.2602
Onthophagus taurus,6.84847,43.45825
Onthophagus taurus,6.20936,48.88075
Onthophagus taurus,9.28034,41.59358
Onthophagus taurus,-0.76,38.59
Onthophagus taurus,-0.54,38.23
Onthophagus taurus,-0.54478,38.235497
Onthophagus taurus,-0.762031,38.600266
Onthophagus taurus,4.99278,45.71696
Onthophagus taurus,4.94395,45.68398
Onthophagus taurus,5.46264,44.71674
Onthophagus taurus,5.48802,44.70373
Onthophagus taurus,4.3999,43.46327
Onthophagus taurus,-3.649641,40.421932
Onthophagus taurus,-2.40218,47.68064
Onthophagus taurus,4.51014,44.56349
Onthophagus taurus,5.2027,46.12272
Onthophagus taurus,4.43589,44.69174
Onthophagus taurus,-2.43478,47.66431
Onthophagus taurus,4.37514,44.62649
Onthophagus taurus,-2.832669,36.999199
Onthophagus taurus,-2.71962,37.179272
Onthophagus taurus,-2.720283,36.998989
Onthophagus taurus,-2.833062,36.818913
Onthophagus taurus,-2.49611,36.908108
Onthophagus taurus,-1.929854,37.264904
Onthophagus taurus,-2.380937,37.268124
Onthophagus taurus,-2.047141,36.905354
Onthophagus taurus,-1.927291,37.445148
Onthophagus taurus,-1.928575,37.355026
Onthophagus taurus,1.69039,44.01615
Onthophagus taurus,3.03186,42.66408
Onthophagus taurus,3.00216,42.68298
Onthophagus taurus,1.66604,44.00099
Onthophagus taurus,-3.281884,36.90884
Onthophagus taurus,-3.803963,43.393147
Onthophagus taurus,4.40215,43.45652
Onthophagus taurus,4.24509,43.61896
Onthophagus taurus,16.8,47.76
Onthophagus taurus,0.16887,44.50139
Onthophagus taurus,4.6069,43.85476
Onthophagus taurus,-25.53718,37.81908
Onthophagus taurus,-28.60951,38.55163
Onthophagus taurus,-31.14657,39.46641
Onthophagus taurus,-31.1579,39.4615
Onthophagus taurus,-28.63286,38.56933
Onthophagus taurus,-25.46326,37.82265
Onthophagus taurus,-25.5315,37.81901
Onthophagus taurus,-25.61753,37.77499
Onthophagus taurus,-28.6385,38.56474
Onthophagus taurus,-28.76007,38.60803
